Id,Price,Age_08_04,Mfg_Month,Mfg_Year,KM,HP,Met_Color,Automatic,cc,Doors,Cylinders,Gears,Quarterly_Tax,Weight,Mfr_Guarantee,BOVAG_Guarantee,Guarantee_Period,ABS,Airbag_1,Airbag_2,Airco,Automatic_airco,Boardcomputer,CD_Player,Central_Lock,Powered_Windows,Power_Steering,Radio,Mistlamps,Sport_Model,Backseat_Divider,Metallic_Rim,Radio_cassette,Tow_Bar,,,,,,,,,,,,,
625,6900,60,9,1999,139800,72,0,0,2000,3,4,5,185,1115,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,
626,8950,59,10,1999,137050,110,1,0,1600,3,4,5,197,1078,0,1,3,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,,,,,,,,,,,,,
627,8750,61,8,1999,136956,110,0,0,1600,3,4,6,85,1065,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,,,,,,,,,,,,,
628,7950,67,2,1999,135337,110,1,0,1600,5,4,5,197,1120,0,1,3,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,0,,,,,,,,,,,,,
629,8950,64,5,1999,133769,72,1,0,2000,3,4,5,185,1120,0,1,3,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,,,,,,,,,,,,,
630,8950,58,11,1999,133405,72,1,0,2000,5,4,5,185,1135,0,1,3,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,,,,,,,,,,,,,
631,8950,65,4,1999,132807,72,1,0,2000,5,4,5,185,1135,1,1,3,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,
632,7950,64,5,1999,132393,72,0,0,2000,5,4,5,185,1135,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,
633,7750,60,9,1999,130270,110,0,0,1600,3,4,5,69,1050,0,1,3,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,,,,,,,,,,,,,
634,7500,59,10,1999,130000,72,1,0,2000,4,4,5,185,1135,0,1,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,,,,,,,,,,,,,
635,8950,67,2,1999,127000,72,1,0,2000,5,4,5,185,1135,1,1,3,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,,,,,,,,,,,,,
636,9800,67,2,1999,126800,72,0,0,2000,5,4,5,185,1135,0,1,3,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,,,,,,,,,,,,,
637,9450,66,3,1999,126452,110,1,0,1600,5,4,5,85,1085,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,
638,8950,62,7,1999,125175,116,0,0,2000,5,4,5,185,1150,0,0,3,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
639,8750,68,1,1999,125000,72,1,0,2000,3,4,5,185,1115,0,1,3,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,
640,10500,61,8,1999,123000,72,0,0,2000,5,4,5,185,1135,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,
641,7995,59,10,1999,121626,86,0,0,1300,5,4,5,69,1050,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,
642,10450,64,5,1999,120400,110,0,0,1600,5,4,5,85,1090,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,,,,,,,,,,,,,
643,9950,66,3,1999,120000,72,0,0,2000,4,4,5,185,1100,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
644,9950,68,1,1999,119541,110,0,0,1600,3,4,5,85,1055,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,,,,,,,,,,,,,
645,8950,68,1,1999,119500,110,1,0,1600,5,4,5,85,1070,1,0,12,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,,,,,,,,,,,,,
646,7950,68,1,1999,119289,110,1,0,1600,4,4,5,69,1035,1,1,3,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,,,,,,,,,,,,,
647,10950,57,12,1999,118833,110,0,0,1600,3,4,6,85,1065,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,,,,,,,,,,,,,
648,9950,64,5,1999,118000,72,1,0,2000,5,4,5,185,1150,0,1,3,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,,,,,,,,,,,,,
649,8600,68,1,1999,117955,110,1,1,1600,4,4,5,85,1065,1,1,3,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,,,,,,,,,,,,,
650,7250,65,4,1999,117609,86,0,0,1300,3,4,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,
651,6950,68,1,1999,117000,72,0,0,2000,3,4,5,185,1115,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,
652,8000,64,5,1999,116000,86,0,0,1300,5,4,5,69,1045,0,0,3,1,1,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,,,,,,,,,,,,,
653,9950,58,11,1999,115715,110,0,0,1600,5,4,5,85,1070,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,
654,9450,60,9,1999,115191,110,1,0,1600,4,4,5,197,1079,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
655,7950,68,1,1999,115071,110,1,0,1600,3,4,5,85,1055,0,1,3,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,1,,,,,,,,,,,,,
656,9450,63,6,1999,115000,110,0,0,1600,3,4,5,197,1109,0,1,6,1,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,
657,9950,64,5,1999,114846,110,1,0,1600,5,4,5,85,1075,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,,,,,,,,,,,,,
658,6950,65,4,1999,114383,90,0,0,2000,3,4,5,64,1260,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
659,8250,59,10,1999,113700,110,1,0,1600,5,4,5,19,1065,1,1,12,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,,,,,,,,,,,,,
660,9950,67,2,1999,113118,86,1,0,1300,3,4,5,69,1020,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,1,,,,,,,,,,,,,
661,8250,59,10,1999,112827,86,1,0,1300,5,4,5,69,1040,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,,,,,,,,,,,,,
662,9950,68,1,1999,112116,110,1,0,1600,5,4,5,85,1070,1,1,3,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,,,,,,,,,,,,,
663,10500,66,3,1999,112000,110,1,0,1600,3,4,6,85,1065,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,,,,,,,,,,,,,
664,7950,62,7,1999,112000,72,0,0,2000,4,4,5,64,1135,0,1,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
665,9750,65,4,1999,111769,110,0,0,1600,3,4,6,85,1065,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,,,,,,,,,,,,,
666,9250,61,8,1999,110853,110,1,0,1600,5,4,5,85,1070,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,
667,9500,68,1,1999,110287,110,1,0,1600,3,4,5,69,1050,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
668,9950,62,7,1999,109547,110,0,0,1600,5,4,5,85,1075,1,1,3,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,0,,,,,,,,,,,,,
669,7750,63,6,1999,109230,110,0,0,1600,3,4,5,69,1050,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,
670,9500,68,1,1999,109150,110,0,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,,,,,,,,,,,,,
671,9950,67,2,1999,108793,110,1,0,1600,4,4,5,69,1035,1,1,3,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,,,,,,,,,,,,,
672,9750,64,5,1999,106784,110,0,1,1600,3,4,5,19,1050,0,1,12,1,1,0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,,,,,,,,,,,,,
673,9750,58,11,1999,105942,86,0,0,1300,5,4,5,69,1040,1,1,3,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,0,,,,,,,,,,,,,
674,5950,59,10,1999,105000,86,1,0,1300,3,4,5,19,1015,0,0,3,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,,,,,,,,,,,,,
675,8500,62,7,1999,105000,86,0,0,1300,5,4,5,69,1040,0,0,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,,,,,,,,,,,,,
676,8495,68,1,1999,104299,110,1,0,1600,5,4,5,85,1085,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,
677,9250,67,2,1999,104000,86,0,0,1300,3,4,5,69,1020,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,,,,,,,,,,,,,
678,6900,68,1,1999,104000,86,1,0,1300,3,4,5,19,1015,0,0,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,,,,,,,,,,,,
679,8950,58,11,1999,103458,86,1,0,1300,3,4,5,69,1025,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,,,,,,,,,,,,,
680,9500,63,6,1999,103400,110,1,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1,,,,,,,,,,,,,
681,9250,63,6,1999,102807,86,0,0,1300,5,4,5,85,1055,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,,,,,,,,,,,,,
682,9895,68,1,1999,102494,110,0,0,1600,5,4,5,85,1090,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,1,,,,,,,,,,,,,
683,9950,57,12,1999,102300,72,1,0,2000,5,4,5,185,1135,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,,,,,,,,,,,,,
684,7950,61,8,1999,102106,110,0,0,1600,3,4,5,69,1050,0,1,3,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,,,,,,,,,,,,,
685,8750,68,1,1999,101889,110,1,0,1600,5,4,5,85,1075,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,,,,,,,,,,,,,
686,8250,57,12,1999,101791,72,0,0,2000,3,4,5,185,1115,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,
687,8950,63,6,1999,101469,110,1,0,1600,3,4,6,85,1065,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,,,,,,,,,,,,,
688,8950,68,1,1999,101001,110,0,0,1600,5,4,5,85,1075,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,,,,,,,,,,,,,
689,8950,61,8,1999,100748,110,0,0,1600,5,4,5,85,1070,0,1,3,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,,,,,,,,,,,,,
690,8950,65,4,1999,100550,110,1,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1,,,,,,,,,,,,,
691,9450,67,2,1999,99781,110,1,0,1600,5,4,5,85,1085,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,
692,8950,59,10,1999,98658,86,1,0,1300,3,4,5,69,1020,0,1,3,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,0,,,,,,,,,,,,,
693,9250,65,4,1999,98500,110,1,0,1600,5,4,5,85,1075,0,0,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,,,,,,,,,,,,,
694,8750,64,5,1999,98291,86,0,0,1300,4,4,5,69,1000,0,1,12,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,,,,,,,,,,,,,
695,9950,61,8,1999,97648,110,1,0,1600,3,4,6,85,1065,1,1,3,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,,,,,,,,,,,,,
696,9950,61,8,1999,97425,110,1,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,,,,,,,,,,,,,
697,9900,65,4,1999,97173,86,0,0,1300,3,4,5,69,1015,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,
698,8950,66,3,1999,97046,86,1,0,1300,4,4,5,69,1000,0,1,3,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
699,8950,67,2,1999,96000,110,1,0,1600,3,4,5,69,1050,0,1,3,1,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,
700,12250,60,9,1999,96000,72,0,0,2000,4,4,5,185,1100,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
701,9250,67,2,1999,95750,110,1,0,1600,5,4,5,85,1070,0,1,6,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,,,,,,,,,,,,,
702,10250,61,8,1999,95147,110,1,0,1600,3,4,5,85,1050,0,1,6,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,,,,,,,,,,,,,
703,8950,68,1,1999,95000,110,0,0,1600,3,4,5,69,1050,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,,,,,,,,,,,,,
704,7999,65,4,1999,95000,110,1,0,1600,3,4,5,69,1050,0,1,6,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,,,,,,,,,,,,,
705,9900,66,3,1999,94606,110,0,0,1600,3,4,5,85,1065,0,0,6,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
706,8250,63,6,1999,94504,86,1,0,1300,4,4,5,69,1000,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
707,10500,65,4,1999,93428,110,1,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,,,,,,,,,,,,,
708,8450,65,4,1999,93408,86,0,0,1300,3,4,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,
709,9900,68,1,1999,93296,110,1,0,1600,5,4,5,85,1090,1,1,3,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,,,,,,,,,,,,,
710,10500,62,7,1999,93098,110,1,0,1600,5,4,5,85,1075,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,,,,,,,,,,,,,
711,8500,67,2,1999,92922,72,1,0,2000,4,4,5,185,1100,0,1,3,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
712,9500,61,8,1999,92498,110,1,0,1600,3,4,5,69,1050,1,1,3,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,,,,,,,,,,,,,
713,9450,65,4,1999,92226,110,0,0,1600,3,4,6,85,1065,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,,,,,,,,,,,,,
714,9900,68,1,1999,91505,72,0,0,2000,3,4,5,185,1115,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,
715,8250,64,5,1999,91333,110,1,0,1600,3,4,5,69,1050,0,1,3,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,
716,8750,65,4,1999,91246,86,1,0,1300,3,4,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,
717,9500,58,11,1999,91000,110,1,0,1600,5,4,5,85,1075,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1,,,,,,,,,,,,,
718,8450,68,1,1999,90727,110,0,0,1600,3,4,5,69,1050,1,1,3,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,,,,,,,,,,,,,
719,8490,62,7,1999,90000,110,0,0,1600,3,4,5,69,1050,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,
720,8750,60,9,1999,89576,110,0,0,1600,4,4,5,69,1035,0,0,12,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,,,,,,,,,,,,,
721,9750,64,5,1999,89145,86,1,0,1300,3,4,5,69,1025,0,1,3,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,,,,,,,,,,,,,
722,9950,63,6,1999,89000,110,1,0,1600,5,4,5,85,1085,0,0,6,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,,,,,,,,,,,,,
723,8500,68,1,1999,88807,110,0,0,1600,3,4,5,69,1050,0,1,3,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,1,,,,,,,,,,,,,
724,8450,63,6,1999,88685,110,0,0,1600,5,4,5,85,1070,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,
725,7900,62,7,1999,88667,110,1,0,1600,4,4,5,69,1040,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,,,,,,,,,,,,,
726,8750,57,12,1999,88480,110,1,0,1600,3,4,5,69,1050,1,1,3,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,
727,7950,61,8,1999,88127,86,0,0,1300,3,4,5,69,1015,1,1,3,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,,,,,,,,,,,,,
728,6900,62,7,1999,88000,86,0,0,1300,3,4,5,69,1020,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,1,,,,,,,,,,,,,
729,8150,65,4,1999,87821,86,1,0,1300,3,4,5,69,1015,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,,,,,,,,,,,,,
730,10995,59,10,1999,87654,86,1,1,1300,5,4,5,85,1065,1,1,3,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,
731,8900,59,10,1999,86888,110,1,0,1600,3,4,5,69,1050,0,1,3,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0,1,0,,,,,,,,,,,,,
732,9500,59,10,1999,86871,86,1,0,1300,5,4,5,69,1040,0,1,3,0,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,,,,,,,,,,,,,
733,8950,68,1,1999,86714,110,1,0,1600,4,4,5,69,1035,1,1,3,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,,,,,,,,,,,,,
734,11500,65,4,1999,85889,110,0,0,1600,3,4,6,85,1065,0,1,12,1,1,0,1,0,0,0,1,1,1,1,0,0,0,1,1,1,,,,,,,,,,,,,
735,10450,62,7,1999,85000,110,1,0,1600,3,4,5,69,1050,0,0,6,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,,,,,,,,,,,,,
736,10500,60,9,1999,85000,86,1,0,1300,3,4,5,69,1025,1,1,3,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,,,,,,,,,,,,,
737,9250,68,1,1999,84976,110,1,0,1600,4,4,5,69,1035,1,1,3,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,,,,,,,,,,,,,
738,10950,65,4,1999,84558,110,1,0,1600,5,4,5,19,1120,0,1,12,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
739,10450,62,7,1999,84549,110,0,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,,,,,,,,,,,,,
740,9250,68,1,1999,84482,110,1,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1,,,,,,,,,,,,,
741,8750,62,7,1999,83908,110,1,0,1600,5,4,5,85,1070,0,1,3,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,,,,,,,,,,,,,
742,8750,67,2,1999,83560,86,0,0,1300,3,4,5,69,1015,1,1,3,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,1,,,,,,,,,,,,,
743,9800,68,1,1999,83000,107,1,1,1600,5,4,5,85,1100,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,
744,8250,64,5,1999,82723,86,0,0,1300,3,4,5,69,1015,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,
745,10450,62,7,1999,82421,110,1,0,1600,3,4,6,85,1065,0,1,3,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,,,,,,,,,,,,,
746,9750,58,11,1999,82254,110,0,0,1600,5,4,5,69,1050,0,1,12,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,,,,,,,,,,,,,
747,8950,61,8,1999,82115,110,1,0,1600,3,4,5,85,1055,0,1,3,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,,,,,,,,,,,,,
748,7450,65,4,1999,82000,86,1,0,1300,3,4,5,69,1015,0,0,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,,,,,,,,,,,,,
749,8450,68,1,1999,81965,86,1,0,1300,5,4,5,69,1035,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,
750,8250,66,3,1999,81250,110,0,0,1600,3,4,5,19,1050,0,0,3,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,,,,,,,,,,,,,
751,10950,65,4,1999,81192,110,1,0,1600,3,4,6,85,1065,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,,,,,,,,,,,,,
752,8950,61,8,1999,81170,110,1,0,1600,4,4,5,69,1040,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,1,,,,,,,,,,,,,
753,8750,66,3,1999,81083,86,0,0,1300,3,4,5,69,1015,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,
754,10450,61,8,1999,80714,110,1,0,1600,5,4,5,85,1075,1,1,12,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,,,,,,,,,,,,,
755,10950,57,12,1999,80470,110,0,0,1600,5,4,5,85,1085,1,1,3,1,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,
756,8450,65,4,1999,80439,110,1,0,1600,4,4,5,69,1035,0,1,3,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
757,9950,59,10,1999,80430,110,1,0,1600,3,4,6,85,1065,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,,,,,,,,,,,,,
758,9950,68,1,1999,80426,110,1,0,1600,3,4,5,85,1055,1,1,3,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,,,,,,,,,,,,,
759,8750,62,7,1999,80265,86,0,0,1300,3,4,5,69,1015,1,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,
760,9950,65,4,1999,80153,110,0,0,1600,5,4,5,85,1070,1,1,3,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,,,,,,,,,,,,,
761,9500,68,1,1999,80121,110,0,0,1600,5,4,5,85,1070,1,1,3,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,,,,,,,,,,,,,
762,8250,65,4,1999,80086,110,1,0,1600,4,4,5,69,1035,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,,,,,,,,,,,,
763,10950,62,7,1999,80000,110,0,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,,,,,,,,,,,,,
764,7950,60,9,1999,80000,86,0,0,1300,5,4,5,19,1015,0,1,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
765,8250,65,4,1999,80000,86,1,0,1300,2,4,5,19,1015,0,1,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
766,9895,67,2,1999,79858,110,1,0,1600,4,4,5,69,1040,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,,,,,,,,,,,,,
767,9130,67,2,1999,79762,86,1,0,1300,3,4,5,69,1015,0,1,3,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,,,,,,,,,,,,,
768,10950,59,10,1999,79660,86,0,1,1300,5,4,5,85,1065,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,
769,10500,60,9,1999,79150,110,1,0,1600,5,4,5,85,1075,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1,,,,,,,,,,,,,
770,8900,61,8,1999,79000,110,1,0,1600,3,4,5,69,1050,1,1,3,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1,,,,,,,,,,,,,
771,9500,57,12,1999,78955,86,1,0,1300,5,4,5,69,1045,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,,,,,,,,,,,,,
772,10950,59,10,1999,78750,90,1,0,1975,5,4,5,210,1155,0,0,6,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,,,,,,,,,,,,,
773,7950,68,1,1999,78521,86,0,0,1300,3,4,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,
774,7950,64,5,1999,78356,86,1,0,1300,3,4,5,69,1015,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,,,,,,,,,,,,,
775,7950,65,4,1999,78076,86,1,0,1300,3,4,5,69,1015,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,
776,9500,61,8,1999,78063,107,1,1,1600,5,4,5,85,1100,1,1,3,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,,,,,,,,,,,,,
777,10950,67,2,1999,77821,110,1,0,1600,5,4,5,85,1075,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1,,,,,,,,,,,,,
778,9750,68,1,1999,77695,110,1,0,1600,4,4,5,69,1035,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,,,,,,,,,,,,
779,9750,65,4,1999,77500,110,1,0,1600,3,4,5,69,1050,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,
780,9450,63,6,1999,77457,110,1,0,1600,3,4,5,85,1055,1,1,3,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,,,,,,,,,,,,,
